project_accession	project_alias	sample_alias	experiment_alias	run_alias	library_name	library_source	library_selection	library_strategy	design_description	library_construction_protocol	instrument_model	file_type	library_layout	insert_size	forward_file_name	forward_file_md5	forward_file_unencrypted_md5	reverse_file_name	reverse_file_md5	reverse_file_unencrypted_md5
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19767	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_24h_3R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19767_LDI17156_ATGTCA_L008_R1.fastq.gz	f9b4c6374561e48605b49d0b0248217f		1674_LIB19767_LDI17156_ATGTCA_L008_R2.fastq.gz	df64abb9152c82cfb494e281a2a8f370	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19773	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_24h_4R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19773_LDI17162_GTTTCG_L005_R1.fastq.gz	28d1e149409a69760510cdf62f4b2ba6		1674_LIB19773_LDI17162_GTTTCG_L005_R2.fastq.gz	78e1b12be858d25277a4cf18c1128730	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19773	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_24h_4R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19773_LDI17162_GTTTCG_L006_R1.fastq.gz	8e63dd6f098d21381a56976d64b62eec		1674_LIB19773_LDI17162_GTTTCG_L006_R2.fastq.gz	f756532d3d35c2fdc73c864df78a7d4f	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19773	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_24h_4R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19773_LDI17162_GTTTCG_L007_R1.fastq.gz	c4ac933f90a8422ad843103240c107d9		1674_LIB19773_LDI17162_GTTTCG_L007_R2.fastq.gz	5a5b57cd8381bb9f87c8b407bc3df7d5	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19773	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_24h_4R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19773_LDI17162_GTTTCG_L008_R1.fastq.gz	4a3dc02c6acdc5dd06c0bbde498ab6a2		1674_LIB19773_LDI17162_GTTTCG_L008_R2.fastq.gz	236544ff3950d2757641c4200b8ef9b4	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19780	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_24h_5R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19780_LDI17168_CAAAAG_L005_R1.fastq.gz	0e3a272043da475a57e5682d5ae3bb47		1674_LIB19780_LDI17168_CAAAAG_L005_R2.fastq.gz	62c5e57bbe3fab21ee351901936df494	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19780	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_24h_5R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19780_LDI17168_CAAAAG_L006_R1.fastq.gz	f6baeefc29154f7a36e9ce81e9cdb89d		1674_LIB19780_LDI17168_CAAAAG_L006_R2.fastq.gz	aeef18943894777eeec7d78f7cea810b	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19780	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_24h_5R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19780_LDI17168_CAAAAG_L007_R1.fastq.gz	5af12cf611b209cd3211ca323f875993		1674_LIB19780_LDI17168_CAAAAG_L007_R2.fastq.gz	76216410a7440eb89fdad411619f6ed5	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19780	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_24h_5R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19780_LDI17168_CAAAAG_L008_R1.fastq.gz	8423bc3babcf75da94834d4dff9807a7		1674_LIB19780_LDI17168_CAAAAG_L008_R2.fastq.gz	c61f6f66a22695404850cc08f7c29add	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19875	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_3h_1R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19875_LDI17175_ATTCCT_L001_R1.fastq.gz	6712cd5dc1814869ba7cb2cdd3770559		1674_LIB19875_LDI17175_ATTCCT_L001_R2.fastq.gz	5db1e559e383aa1101d487e99984908a	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19875	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_3h_1R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19875_LDI17175_ATTCCT_L002_R1.fastq.gz	572a0e18cc87c9e767a37f0fae3de203		1674_LIB19875_LDI17175_ATTCCT_L002_R2.fastq.gz	d744611f2db2230a1fbe32260074f74d	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19875	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_3h_1R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19875_LDI17175_ATTCCT_L003_R1.fastq.gz	c0a9ab7336494c94630a634c5a638a14		1674_LIB19875_LDI17175_ATTCCT_L003_R2.fastq.gz	5b4e7f2b51d91ec99eb48b48b6a5375b	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19875	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_3h_1R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19875_LDI17175_ATTCCT_L004_R1.fastq.gz	ffcb84eaf62dee7ddde35d9c7867144c		1674_LIB19875_LDI17175_ATTCCT_L004_R2.fastq.gz	63a46b4fda95bdc20b30a12155af1299	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19873	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_3h_2R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19873_LDI17173_GTGGCC_L001_R1.fastq.gz	8aa24fd92d7e7be79f5687598b539a19		1674_LIB19873_LDI17173_GTGGCC_L001_R2.fastq.gz	bdb698fe4d0bf032d358c14d1af39eaf	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19873	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_3h_2R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19873_LDI17173_GTGGCC_L002_R1.fastq.gz	fa1248bcdafc700008f984ae132f71b1		1674_LIB19873_LDI17173_GTGGCC_L002_R2.fastq.gz	571f32a98bebb80e3ff1d6d5a111ba7c	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19873	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_3h_2R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19873_LDI17173_GTGGCC_L003_R1.fastq.gz	ebd14178c00f0bca5a3ae0b611dc2a98		1674_LIB19873_LDI17173_GTGGCC_L003_R2.fastq.gz	b1e4e9215985cc0dc592204954aa7778	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19873	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_3h_2R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19873_LDI17173_GTGGCC_L004_R1.fastq.gz	2a3b1a5aedff567f5b993f8db3ab41e9		1674_LIB19873_LDI17173_GTGGCC_L004_R2.fastq.gz	be1d309c73f53c3a8f4592837b000db5	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19747	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_3h_3R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19747_LDI17139_CAGATC_L005_R1.fastq.gz	7900e32ce9b069d5e84cd612c3c3353c		1674_LIB19747_LDI17139_CAGATC_L005_R2.fastq.gz	bcdd7c8afffdbb77cb133883f9d9c1f8	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19747	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_3h_3R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19747_LDI17139_CAGATC_L006_R1.fastq.gz	af9b3bbf7bd34d314a8c643a6bdaf850		1674_LIB19747_LDI17139_CAGATC_L006_R2.fastq.gz	ae7dac71c449a801d307327f55c95c40	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19747	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_3h_3R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19747_LDI17139_CAGATC_L007_R1.fastq.gz	3281e37477eab81b921e78fe70958c20		1674_LIB19747_LDI17139_CAGATC_L007_R2.fastq.gz	25e73ac5975515a31f06f46d7821da61	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19747	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_3h_3R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19747_LDI17139_CAGATC_L008_R1.fastq.gz	8b542c9f8ea80c51cb0f524e33763c8c		1674_LIB19747_LDI17139_CAGATC_L008_R2.fastq.gz	5aad46beb09dccc75cd4d744585b4c5b	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19770	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_3h_4R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19770_LDI17159_GTCCGC_L005_R1.fastq.gz	9d2390872c4e4aeb9ca0297422dfa96b		1674_LIB19770_LDI17159_GTCCGC_L005_R2.fastq.gz	99e487ae6e9b418f660d2475de7cf55e	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19770	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_3h_4R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19770_LDI17159_GTCCGC_L006_R1.fastq.gz	3dd81af355e3a0a0846069f4f59a02bc		1674_LIB19770_LDI17159_GTCCGC_L006_R2.fastq.gz	b1b3e2fef9015732018365988a58fe9b	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19770	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_3h_4R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19770_LDI17159_GTCCGC_L007_R1.fastq.gz	47a961a1285ca8bcc094ec3c7ebbec50		1674_LIB19770_LDI17159_GTCCGC_L007_R2.fastq.gz	4940bdbd29ea013c086bdcce4890bea7	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19770	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_3h_4R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19770_LDI17159_GTCCGC_L008_R1.fastq.gz	3bd8b91ae96df2580fa099a63923ff43		1674_LIB19770_LDI17159_GTCCGC_L008_R2.fastq.gz	bc0806f057833fd53de0abccbaba5e34	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19777	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_3h_5R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19777_LDI17166_ACTGAT_L005_R1.fastq.gz	3f474ed13af599aa84e43899e457ed32		1674_LIB19777_LDI17166_ACTGAT_L005_R2.fastq.gz	b68224b770fbb59d62032dc928b2652c	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19777	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_3h_5R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19777_LDI17166_ACTGAT_L006_R1.fastq.gz	6976146f011a5f32221b925eadccbcb6		1674_LIB19777_LDI17166_ACTGAT_L006_R2.fastq.gz	2a54448811d876248d267f9369ae14a3	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19777	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_3h_5R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19777_LDI17166_ACTGAT_L007_R1.fastq.gz	1b8095b74ce565444bb116a36b016416		1674_LIB19777_LDI17166_ACTGAT_L007_R2.fastq.gz	b38a91f5558ec44a94421ef109056fdc	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19777	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_3h_5R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19777_LDI17166_ACTGAT_L008_R1.fastq.gz	649354b38ca3ad14a9f07defb69f73b1		1674_LIB19777_LDI17166_ACTGAT_L008_R2.fastq.gz	35c2430d047f4795a26481adfc3b7bd9	
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
