project_accession	project_alias	sample_alias	experiment_alias	run_alias	library_name	library_source	library_selection	library_strategy	design_description	library_construction_protocol	instrument_model	file_type	library_layout	insert_size	forward_file_name	forward_file_md5	forward_file_unencrypted_md5	reverse_file_name	reverse_file_md5	reverse_file_unencrypted_md5
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-2	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-2	LIB19776	TRANSCRIPTOMIC	unspecified	RNA-Seq	Rp_host_3h_5R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19776_LDI17165_GGTAGC_L006_R1.fastq.gz	a7f8229e813baf2950b5a0ed6fed507b		1674_LIB19776_LDI17165_GGTAGC_L006_R2.fastq.gz	17a329d7241facd7da53aaf97aab356c	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-1	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-1	LIB19776	TRANSCRIPTOMIC	unspecified	RNA-Seq	Rp_host_3h_5R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19776_LDI17165_GGTAGC_L007_R1.fastq.gz	f4f646219f47e0a4191c27ba4878b5e5		1674_LIB19776_LDI17165_GGTAGC_L007_R2.fastq.gz	c9714f5e43dde97f201fd3e77dfde63f	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-2	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-2	LIB19776	TRANSCRIPTOMIC	unspecified	RNA-Seq	Rp_host_3h_5R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19776_LDI17165_GGTAGC_L008_R1.fastq.gz	41ddb16f5d058d6f5c13e95085e27c69		1674_LIB19776_LDI17165_GGTAGC_L008_R2.fastq.gz	09f169e7fb145ee7d4ac3ebb873e3e1e	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-1	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-1	LIB19779	TRANSCRIPTOMIC	unspecified	RNA-Seq	Rp_host_24h_5R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19779_LDI17167_ATTCCT_L005_R1.fastq.gz	4ba86149780256f1180d0d4331950eb9		1674_LIB19779_LDI17167_ATTCCT_L005_R2.fastq.gz	ee50c9136bea41751a9200756a5cf19c	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-2	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-2	LIB19779	TRANSCRIPTOMIC	unspecified	RNA-Seq	Rp_host_24h_5R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19779_LDI17167_ATTCCT_L006_R1.fastq.gz	580be4e2ea0edc57ef1799ae3867768b		1674_LIB19779_LDI17167_ATTCCT_L006_R2.fastq.gz	258e333847e4d84358a804258099792f	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-1	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-1	LIB19779	TRANSCRIPTOMIC	unspecified	RNA-Seq	Rp_host_24h_5R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19779_LDI17167_ATTCCT_L007_R1.fastq.gz	b25e120e4839aa80a8b05bc92ad06e2b		1674_LIB19779_LDI17167_ATTCCT_L007_R2.fastq.gz	f7f826f4d770c5467760f79803b2e665	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-2	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-2	LIB19779	TRANSCRIPTOMIC	unspecified	RNA-Seq	Rp_host_24h_5R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19779_LDI17167_ATTCCT_L008_R1.fastq.gz	6b9a0479e6e24903a14385197c3793fa		1674_LIB19779_LDI17167_ATTCCT_L008_R2.fastq.gz	ca81cd6004c87ec2a346343f6ab7053f	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-2	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-2	LIB19781	TRANSCRIPTOMIC	unspecified	RNA-Seq	Rp_nonhost_24h_5R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19781_LDI17169_CAACTA_L005_R1.fastq.gz	b2aba39ec7ab849c10ec4dc4de442010		1674_LIB19781_LDI17169_CAACTA_L005_R2.fastq.gz	0eb87c38b166829b7be41e8bf74afb2c	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-1	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-1	LIB19781	TRANSCRIPTOMIC	unspecified	RNA-Seq	Rp_nonhost_24h_5R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19781_LDI17169_CAACTA_L006_R1.fastq.gz	81f320fc9b3512966ca95e9753447147		1674_LIB19781_LDI17169_CAACTA_L006_R2.fastq.gz	0f7acb64229214251ec34092c180ebb3	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-2	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-2	LIB19781	TRANSCRIPTOMIC	unspecified	RNA-Seq	Rp_nonhost_24h_5R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19781_LDI17169_CAACTA_L007_R1.fastq.gz	e6879e7e16dc35fc34fb82c31f476d6c		1674_LIB19781_LDI17169_CAACTA_L007_R2.fastq.gz	3b0aa71f3ead34805ff76b627c4ae38d	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-1	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-1	LIB19781	TRANSCRIPTOMIC	unspecified	RNA-Seq	Rp_nonhost_24h_5R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19781_LDI17169_CAACTA_L008_R1.fastq.gz	06b10c53914c29bbe1aaa73c97fbe1d1		1674_LIB19781_LDI17169_CAACTA_L008_R2.fastq.gz	3e37cadf5c879a994ea0c0d28aa80842	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-1	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-1	LIB19871	TRANSCRIPTOMIC	unspecified	RNA-Seq	artificial_diet_Rpadi_3H_5R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19871_LDI17171_GGCTAC_L001_R1.fastq.gz	2d4ed2d81c0d00cf40452b3a1a8d5e8c		1674_LIB19871_LDI17171_GGCTAC_L001_R2.fastq.gz	a07e508bab9a52feb245122ff30dc6e9	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-2	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-2	LIB19871	TRANSCRIPTOMIC	unspecified	RNA-Seq	artificial_diet_Rpadi_3H_5R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19871_LDI17171_GGCTAC_L002_R1.fastq.gz	c140d363c0ee1b385b368b2988b75db2		1674_LIB19871_LDI17171_GGCTAC_L002_R2.fastq.gz	81060d455caafd7ec847f9cba72bf072	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-1	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-1	LIB19871	TRANSCRIPTOMIC	unspecified	RNA-Seq	artificial_diet_Rpadi_3H_5R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19871_LDI17171_GGCTAC_L003_R1.fastq.gz	f96da80587ea33eec2071b1fdaac1016		1674_LIB19871_LDI17171_GGCTAC_L003_R2.fastq.gz	2717702dc53e91927914de0b02b82bf6	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-2	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-2	LIB19871	TRANSCRIPTOMIC	unspecified	RNA-Seq	artificial_diet_Rpadi_3H_5R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19871_LDI17171_GGCTAC_L004_R1.fastq.gz	dc70de5cbd7cccead496db5722b48a05		1674_LIB19871_LDI17171_GGCTAC_L004_R2.fastq.gz	40e1e6e30e81cd464200b4cd905e2ba8	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-1	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-1	LIB19874	TRANSCRIPTOMIC	unspecified	RNA-Seq	artificial_diet_Rpadi_3H_3R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19874_LDI17174_GAGTGG_L001_R1.fastq.gz	c51cd21663e0c5e6294f09e4ed67d056		1674_LIB19874_LDI17174_GAGTGG_L001_R2.fastq.gz	a95c54830dc5dfd22ef86639f078517e	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-2	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-2	LIB19874	TRANSCRIPTOMIC	unspecified	RNA-Seq	artificial_diet_Rpadi_3H_3R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19874_LDI17174_GAGTGG_L002_R1.fastq.gz	fef2e3bd0872b91130389f583d9befa6		1674_LIB19874_LDI17174_GAGTGG_L002_R2.fastq.gz	03af5657595788012ba13a4c82bd6f07	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-1	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-1	LIB19874	TRANSCRIPTOMIC	unspecified	RNA-Seq	artificial_diet_Rpadi_3H_3R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19874_LDI17174_GAGTGG_L003_R1.fastq.gz	063b9d940b3948f0cb19d28af1dd7603		1674_LIB19874_LDI17174_GAGTGG_L003_R2.fastq.gz	323278dfffe7b3ce375be057a4a5c2d8	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-2	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-2	LIB19874	TRANSCRIPTOMIC	unspecified	RNA-Seq	artificial_diet_Rpadi_3H_3R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19874_LDI17174_GAGTGG_L004_R1.fastq.gz	c62a6d197db25d89686619b4bf92f5af		1674_LIB19874_LDI17174_GAGTGG_L004_R2.fastq.gz	1b2cf04c0faf568f56e6b4f86ed73451	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-1	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-1	LIB19876	TRANSCRIPTOMIC	unspecified	RNA-Seq	Rp_host_24h_1R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19876_LDI17176_CAAAAG_L001_R1.fastq.gz	d620f6af7fdf47ac188a036b8efb39f8		1674_LIB19876_LDI17176_CAAAAG_L001_R2.fastq.gz	05518b8916499a98d608a02fa0073178	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-2	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-2	LIB19876	TRANSCRIPTOMIC	unspecified	RNA-Seq	Rp_host_24h_1R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19876_LDI17176_CAAAAG_L002_R1.fastq.gz	d6930cae0a6fccec7ccef88d8f0edd9f		1674_LIB19876_LDI17176_CAAAAG_L002_R2.fastq.gz	15fcb53f47ece81a460cfcd0c81993f4	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-1	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-1	LIB19876	TRANSCRIPTOMIC	unspecified	RNA-Seq	Rp_host_24h_1R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19876_LDI17176_CAAAAG_L003_R1.fastq.gz	d18fb88ded1b9159acd871cfcdaa53d2		1674_LIB19876_LDI17176_CAAAAG_L003_R2.fastq.gz	dd376e5a4efd6f2a688fb00e8cefa93e	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-2	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-2	LIB19876	TRANSCRIPTOMIC	unspecified	RNA-Seq	Rp_host_24h_1R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19876_LDI17176_CAAAAG_L004_R1.fastq.gz	a6a86c23690118567dbb11f1fce54124		1674_LIB19876_LDI17176_CAAAAG_L004_R2.fastq.gz	09e7d9b4a8caad7642202df6543bfd5a	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-2	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-2	LIB19877	TRANSCRIPTOMIC	unspecified	RNA-Seq	Rp_nonhost_3h_5R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19877_LDI17177_ATGAGC_L005_R1.fastq.gz	d0154179596e4c4a8b5712a462952ab4		1674_LIB19877_LDI17177_ATGAGC_L005_R2.fastq.gz	1d7492b5f4b4f0ca4c84635fa43c45db	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-1	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-1	LIB19877	TRANSCRIPTOMIC	unspecified	RNA-Seq	Rp_nonhost_3h_5R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19877_LDI17177_ATGAGC_L006_R1.fastq.gz	d26f1892006e863c450bbb8c10a851d2		1674_LIB19877_LDI17177_ATGAGC_L006_R2.fastq.gz	0f0566cac311bc50d61ecf1341b9f7a8	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-2	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-2	LIB19877	TRANSCRIPTOMIC	unspecified	RNA-Seq	Rp_nonhost_3h_5R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19877_LDI17177_ATGAGC_L007_R1.fastq.gz	8587ce54625b94182c13524b53c1c14a		1674_LIB19877_LDI17177_ATGAGC_L007_R2.fastq.gz	2b430223139881241371cbae403a920c	
PRJEB24317		Rhopalosiphum padi	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-09:56:38:281-1	ena-RUN-The James Hutton Institute-10-01-2018-09:56:38:281-1	LIB19877	TRANSCRIPTOMIC	unspecified	RNA-Seq	Rp_nonhost_3h_5R	Stranded TruSeq libaries	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19877_LDI17177_ATGAGC_L008_R1.fastq.gz	134fd11a5d609ea62f2edb3e1c1957d7		1674_LIB19877_LDI17177_ATGAGC_L008_R2.fastq.gz	0f8a0ab53c6e10e4b6d50ded632023d8	
																				
																				
																				
																				
																				
																				
